Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Distance
13.762,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3453.05
13.807,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3453.05
13.832,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3453.05
13.867,-0.95,0.36,-9.63,0.06,-0.08,-0.05,3453.9
13.894,-0.95,0.36,-9.63,0.06,-0.08,-0.05,3453.9
13.928,-0.95,0.36,-9.63,0.06,-0.08,-0.05,3453.47
13.973,-0.95,0.36,-9.63,0.06,-0.08,-0.05,3453.47
14.002,-0.95,0.36,-9.63,0.06,-0.08,-0.05,3453.47
14.033,-0.95,0.36,-9.63,0.06,-0.08,-0.05,3453.47
14.063,-0.95,0.36,-9.63,0.06,-0.08,-0.05,3453.47
14.091,-0.94,0.37,-9.62,0.06,-0.08,-0.05,3451.78
14.137,-0.94,0.37,-9.62,0.06,-0.08,-0.05,3451.78
14.218,-0.94,0.37,-9.62,0.06,-0.08,-0.05,3451.78
14.233,-0.94,0.37,-9.62,0.06,-0.08,-0.05,3451.78
14.27,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3452.2
14.3,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3452.2
14.328,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3451.78
14.358,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3451.78
14.405,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3454.74
14.429,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3454.74
14.464,-0.94,0.37,-9.62,0.06,-0.08,-0.05,3453.47
14.488,-0.94,0.37,-9.62,0.06,-0.08,-0.05,3453.47
14.524,-0.94,0.37,-9.62,0.06,-0.08,-0.05,3453.47
14.554,-0.95,0.36,-9.63,0.06,-0.08,-0.05,3453.9
14.599,-0.95,0.36,-9.63,0.06,-0.08,-0.05,3453.9
14.625,-0.95,0.36,-9.63,0.06,-0.08,-0.05,3453.9
14.73,-0.94,0.36,-9.62,0.06,-0.08,-0.05,3453.47
14.764,-0.94,0.38,-9.64,0.06,-0.08,-0.05,3454.74
14.79,-0.94,0.38,-9.64,0.06,-0.08,-0.05,3454.74
14.824,-0.94,0.38,-9.64,0.06,-0.08,-0.05,3454.74
14.851,-0.94,0.38,-9.64,0.06,-0.08,-0.05,3454.74
14.919,-0.94,0.38,-9.64,0.06,-0.08,-0.05,3454.74
14.933,-0.94,0.38,-9.64,0.06,-0.08,-0.05,3454.74
14.957,-0.94,0.38,-9.64,0.06,-0.08,-0.05,3454.74
14.988,-0.94,0.38,-9.64,0.06,-0.08,-0.05,3454.74
15.018,-0.94,0.38,-9.64,0.06,-0.08,-0.05,3454.74
15.062,-0.95,0.37,-9.62,0.06,-0.08,-0.05,3453.47
15.089,-0.95,0.37,-9.62,0.06,-0.08,-0.05,3453.47
15.123,-0.95,0.37,-9.62,0.06,-0.08,-0.05,3453.47
15.149,-0.95,0.37,-9.62,0.06,-0.08,-0.05,3453.47
15.24,-0.95,0.37,-9.62,0.06,-0.08,-0.05,3453.47
15.258,-0.94,0.37,-9.64,0.06,-0.08,-0.05,3453.05
15.289,-0.95,0.37,-9.63,0.06,-0.08,-0.05,3453.05
15.318,-0.95,0.37,-9.63,0.06,-0.08,-0.05,3453.05
15.364,-0.95,0.36,-9.63,0.06,-0.08,-0.05,3455.59
15.39,-0.95,0.36,-9.63,0.06,-0.08,-0.05,3455.59
15.425,-0.95,0.36,-9.63,0.06,-0.08,-0.05,3455.59
15.452,-0.95,0.36,-9.64,0.06,-0.08,-0.05,3452.63
15.484,-0.95,0.36,-9.64,0.06,-0.08,-0.05,3452.63
15.511,-0.95,0.36,-9.64,0.06,-0.08,-0.05,3452.63
15.543,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3453.05
15.59,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3453.47
15.619,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3453.47
15.664,-0.94,0.36,-9.63,0.06,-0.08,-0.05,3452.63
15.691,-0.94,0.36,-9.63,0.06,-0.08,-0.05,3452.63
15.763,-0.95,0.37,-9.63,0.06,-0.08,-0.05,3453.47
15.776,-0.95,0.37,-9.63,0.06,-0.08,-0.05,3453.47
15.815,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3451.78
15.845,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3451.78
15.875,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3451.78
15.919,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3451.78
15.943,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3451.78
15.98,-0.95,0.36,-9.63,0.06,-0.08,-0.05,3453.05
16.01,-0.95,0.36,-9.63,0.06,-0.08,-0.05,3453.05
16.04,-0.94,0.36,-9.62,0.06,-0.08,-0.05,3453.47
16.084,-0.94,0.36,-9.62,0.06,-0.08,-0.05,3453.47
16.112,-0.94,0.36,-9.62,0.06,-0.08,-0.05,3453.47
16.144,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3454.32
16.172,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3454.32
16.205,-0.95,0.36,-9.62,0.06,-0.08,-0.05,3452.2
16.318,-0.95,0.37,-9.64,0.06,-0.08,-0.05,3454.32
16.35,-0.95,0.37,-9.63,0.06,-0.08,-0.05,3453.9
16.369,-0.95,0.37,-9.63,0.06,-0.08,-0.05,3453.9
16.416,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3453.05
16.442,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3453.05
16.475,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3453.05
16.5,-0.93,0.37,-9.63,0.06,-0.08,-0.05,3451.78
16.534,-0.93,0.37,-9.63,0.06,-0.08,-0.05,3451.78
16.579,-0.93,0.37,-9.63,0.06,-0.08,-0.05,3451.78
16.606,-0.93,0.37,-9.63,0.06,-0.08,-0.05,3451.78
16.64,-0.96,0.37,-9.62,0.06,-0.08,-0.05,3453.47
16.667,-0.96,0.37,-9.62,0.06,-0.08,-0.05,3453.47
16.7,-0.96,0.37,-9.62,0.06,-0.08,-0.05,3453.47
16.744,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3454.32
16.838,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3454.32
16.874,-0.95,0.36,-9.62,0.06,-0.08,-0.05,3453.05
16.9,-0.95,0.36,-9.62,0.06,-0.08,-0.05,3453.05
16.935,-0.95,0.36,-9.62,0.06,-0.08,-0.05,3453.05
16.964,-0.95,0.36,-9.62,0.06,-0.08,-0.05,3453.05
17.01,-0.95,0.36,-9.63,0.06,-0.08,-0.05,3454.32
17.032,-0.95,0.36,-9.63,0.06,-0.08,-0.05,3454.32
17.069,-0.95,0.36,-9.63,0.06,-0.08,-0.05,3454.32
17.098,-0.95,0.37,-9.63,0.06,-0.08,-0.05,3453.05
17.13,-0.95,0.37,-9.63,0.06,-0.08,-0.05,3453.05
17.16,-0.95,0.37,-9.62,0.06,-0.08,-0.05,3452.2
17.205,-0.95,0.37,-9.62,0.06,-0.08,-0.05,3452.2
17.23,-0.95,0.37,-9.62,0.06,-0.08,-0.05,3452.2
17.339,-0.95,0.36,-9.63,0.06,-0.08,-0.05,3453.05
17.373,-0.95,0.36,-9.63,0.06,-0.08,-0.05,3453.05
17.396,-0.95,0.35,-9.62,0.06,-0.08,-0.05,3450.93
17.433,-0.95,0.35,-9.62,0.06,-0.08,-0.05,3450.93
17.462,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3453.05
17.493,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3453.05
17.537,-0.94,0.37,-9.62,0.06,-0.08,-0.05,3453.05
17.565,-0.94,0.37,-9.62,0.06,-0.08,-0.05,3453.05
17.599,-0.94,0.37,-9.62,0.06,-0.08,-0.05,3453.05
17.627,-0.96,0.37,-9.63,0.06,-0.08,-0.05,3453.47
17.656,-0.96,0.37,-9.63,0.06,-0.08,-0.05,3453.47
17.704,-0.94,0.36,-9.63,0.06,-0.08,-0.05,3452.63
17.729,-0.94,0.36,-9.63,0.06,-0.08,-0.05,3452.63
17.761,-0.94,0.36,-9.63,0.06,-0.08,-0.05,3452.63
17.87,-0.94,0.36,-9.63,0.06,-0.08,-0.05,3452.63
17.889,-0.94,0.36,-9.63,0.06,-0.08,-0.05,3452.63
17.934,-0.95,0.36,-9.63,0.06,-0.08,-0.05,3454.74
17.959,-0.95,0.36,-9.63,0.06,-0.08,-0.05,3454.74
17.994,-0.94,0.37,-9.62,0.06,-0.08,-0.05,3452.63
18.02,-0.94,0.37,-9.62,0.06,-0.08,-0.05,3452.63
18.054,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3453.47
18.084,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3453.47
18.128,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3453.47
18.154,-0.95,0.37,-9.63,0.06,-0.08,-0.05,3454.74
18.188,-0.95,0.37,-9.63,0.06,-0.08,-0.05,3454.74
18.216,-0.94,0.37,-9.62,0.06,-0.08,-0.05,3455.17
18.264,-0.94,0.37,-9.62,0.06,-0.08,-0.05,3455.17
18.292,-0.95,0.36,-9.63,0.06,-0.08,-0.05,3451.78
18.415,-0.94,0.37,-9.62,0.06,-0.08,-0.05,3453.05
18.431,-0.94,0.37,-9.62,0.06,-0.08,-0.05,3453.05
18.448,-0.95,0.36,-9.62,0.06,-0.08,-0.05,3452.2
18.492,-0.95,0.36,-9.62,0.06,-0.08,-0.05,3452.2
18.52,-0.95,0.36,-9.62,0.06,-0.08,-0.05,3452.2
18.552,-0.95,0.36,-9.62,0.06,-0.08,-0.05,3452.2
18.579,-0.95,0.36,-9.62,0.06,-0.08,-0.05,3452.2
18.613,-0.95,0.36,-9.63,0.06,-0.08,-0.05,3452.2
18.657,-0.95,0.37,-9.63,0.06,-0.08,-0.05,3453.05
18.69,-0.95,0.37,-9.63,0.06,-0.08,-0.05,3453.05
18.715,-0.95,0.37,-9.63,0.06,-0.08,-0.05,3453.05
18.75,-0.95,0.35,-9.63,0.06,-0.08,-0.05,3452.2
18.785,-0.95,0.35,-9.63,0.06,-0.08,-0.05,3452.2
18.825,-0.95,0.35,-9.63,0.06,-0.08,-0.05,3452.2
18.899,-0.95,0.35,-9.63,0.06,-0.08,-0.05,3452.2
18.916,-0.95,0.35,-9.63,0.06,-0.08,-0.05,3452.2
18.952,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3453.47
18.977,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3453.47
19.012,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3453.47
19.042,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3453.47
19.086,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3453.47
19.116,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3453.47
19.147,-0.95,0.35,-9.63,0.06,-0.08,-0.05,3454.74
19.191,-0.95,0.35,-9.63,0.06,-0.08,-0.05,3454.74
19.221,-0.95,0.37,-9.63,0.06,-0.08,-0.05,3453.9
19.247,-0.95,0.37,-9.63,0.06,-0.08,-0.05,3453.9
19.283,-0.95,0.37,-9.63,0.06,-0.08,-0.05,3453.9
19.31,-0.95,0.37,-9.63,0.06,-0.08,-0.05,3453.9
19.342,-0.93,0.36,-9.64,0.06,-0.08,-0.05,3451.78
19.441,-0.95,0.37,-9.63,0.06,-0.08,-0.05,3453.47
19.474,-0.95,0.37,-9.63,0.06,-0.08,-0.05,3453.47
19.518,-0.96,0.37,-9.63,0.06,-0.08,-0.05,3453.05
19.545,-0.96,0.37,-9.63,0.06,-0.08,-0.05,3453.05
19.578,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3453.05
19.603,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3453.05
19.638,-0.93,0.36,-9.64,0.06,-0.08,-0.05,3453.05
19.684,-0.93,0.36,-9.64,0.06,-0.08,-0.05,3453.05
19.708,-0.93,0.36,-9.64,0.06,-0.08,-0.05,3453.05
19.743,-0.95,0.37,-9.63,0.06,-0.08,-0.05,3451.78
19.772,-0.95,0.37,-9.63,0.06,-0.08,-0.05,3451.78
19.817,-0.93,0.37,-9.63,0.06,-0.08,-0.05,3455.17
19.844,-0.93,0.37,-9.63,0.06,-0.08,-0.05,3455.17
19.929,-0.94,0.37,-9.64,0.06,-0.08,-0.05,3452.63
19.948,-0.94,0.37,-9.64,0.06,-0.08,-0.05,3452.63
19.966,-0.94,0.37,-9.64,0.06,-0.08,-0.05,3452.63
20.011,-0.94,0.36,-9.62,0.06,-0.08,-0.05,3453.47
20.036,-0.94,0.36,-9.62,0.06,-0.08,-0.05,3453.47
20.071,-0.94,0.36,-9.62,0.06,-0.08,-0.05,3453.47
20.098,-0.95,0.36,-9.63,0.06,-0.08,-0.05,3452.63
20.131,-0.95,0.36,-9.63,0.06,-0.08,-0.05,3452.63
20.177,-0.95,0.36,-9.63,0.06,-0.08,-0.05,3452.63
20.203,-0.95,0.36,-9.63,0.06,-0.08,-0.05,3452.63
20.237,-0.95,0.37,-9.63,0.06,-0.08,-0.05,3453.47
20.263,-0.95,0.37,-9.63,0.06,-0.08,-0.05,3453.47
20.297,-0.95,0.37,-9.63,0.06,-0.08,-0.05,3453.47
20.343,-0.95,0.35,-9.63,0.06,-0.08,-0.05,3453.47
20.37,-0.95,0.35,-9.63,0.06,-0.08,-0.05,3453.47
20.48,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3454.32
20.495,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3454.32
20.529,-0.95,0.37,-9.63,0.06,-0.08,-0.05,3452.63
20.56,-0.95,0.37,-9.63,0.06,-0.08,-0.05,3452.63
20.621,-0.95,0.37,-9.63,0.06,-0.08,-0.05,3452.63
20.638,-0.95,0.37,-9.63,0.06,-0.08,-0.05,3452.63
20.665,-0.95,0.37,-9.63,0.06,-0.08,-0.05,3452.63
20.695,-0.94,0.37,-9.62,0.06,-0.08,-0.05,3453.47
20.724,-0.94,0.37,-9.62,0.06,-0.08,-0.05,3453.47
20.77,-0.94,0.36,-9.63,0.06,-0.08,-0.05,3453.9
20.795,-0.94,0.36,-9.63,0.06,-0.08,-0.05,3453.9
20.83,-0.94,0.37,-9.62,0.06,-0.08,-0.05,3453.9
20.86,-0.94,0.37,-9.62,0.06,-0.08,-0.05,3453.9
20.89,-0.94,0.37,-9.62,0.06,-0.08,-0.05,3453.9
20.964,-0.94,0.37,-9.62,0.06,-0.08,-0.05,3453.9
21.001,-0.96,0.36,-9.63,0.06,-0.08,-0.05,3453.05
21.024,-0.96,0.36,-9.63,0.06,-0.08,-0.05,3453.05
21.058,-0.94,0.36,-9.63,0.06,-0.08,-0.05,3453.05
21.089,-0.94,0.36,-9.63,0.06,-0.08,-0.05,3453.05
21.134,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3451.78
21.158,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3451.78
21.194,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3451.78
21.22,-0.95,0.37,-9.63,0.06,-0.08,-0.05,3453.47
21.254,-0.95,0.37,-9.63,0.06,-0.08,-0.05,3453.47
21.286,-0.94,0.37,-9.64,0.06,-0.08,-0.05,3452.63
21.331,-0.94,0.37,-9.64,0.06,-0.08,-0.05,3453.05
21.357,-0.94,0.37,-9.64,0.06,-0.08,-0.05,3453.05
21.39,-0.94,0.37,-9.64,0.06,-0.08,-0.05,3453.05
21.419,-0.94,0.37,-9.64,0.06,-0.08,-0.05,3453.05
21.512,-0.95,0.37,-9.63,0.06,-0.08,-0.05,3454.32
21.527,-0.95,0.37,-9.63,0.06,-0.08,-0.05,3454.32
21.56,-0.95,0.37,-9.63,0.06,-0.08,-0.05,3454.32
21.587,-0.95,0.37,-9.63,0.06,-0.08,-0.05,3454.32
21.619,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3452.63
21.649,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3452.63
21.694,-0.95,0.38,-9.63,0.06,-0.08,-0.05,3453.9
21.722,-0.95,0.38,-9.63,0.06,-0.08,-0.05,3453.9
21.754,-0.95,0.36,-9.63,0.06,-0.08,-0.05,3452.63
21.781,-0.95,0.36,-9.63,0.06,-0.08,-0.05,3452.63
21.816,-0.95,0.36,-9.63,0.06,-0.08,-0.05,3452.63
21.859,-0.95,0.36,-9.63,0.06,-0.08,-0.05,3452.63
21.885,-0.95,0.36,-9.63,0.06,-0.08,-0.05,3452.63
21.919,-0.95,0.37,-9.63,0.06,-0.08,-0.05,3453.47
21.95,-0.95,0.37,-9.63,0.06,-0.08,-0.05,3453.47
22.044,-0.94,0.37,-9.64,0.06,-0.08,-0.04,3452.2
22.059,-0.94,0.37,-9.64,0.06,-0.08,-0.04,3452.2
22.082,-0.94,0.37,-9.64,0.06,-0.08,-0.04,3452.2
22.112,-0.95,0.37,-9.63,0.06,-0.08,-0.04,3451.78
22.157,-0.95,0.37,-9.63,0.06,-0.08,-0.04,3451.78
22.184,-0.95,0.37,-9.63,0.06,-0.08,-0.04,3451.78
22.217,-0.95,0.36,-9.63,0.06,-0.08,-0.05,3454.32
22.243,-0.95,0.36,-9.63,0.06,-0.08,-0.05,3454.32
22.278,-0.95,0.36,-9.63,0.06,-0.08,-0.05,3454.32
22.322,-0.95,0.36,-9.63,0.06,-0.08,-0.05,3454.32
22.347,-0.94,0.37,-9.64,0.06,-0.08,-0.05,3453.05
22.381,-0.94,0.37,-9.64,0.06,-0.08,-0.05,3453.05
22.411,-0.95,0.36,-9.64,0.06,-0.08,-0.05,3453.47
22.441,-0.95,0.36,-9.64,0.06,-0.08,-0.05,3453.47
22.486,-0.95,0.36,-9.64,0.06,-0.08,-0.05,3453.47
22.595,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3451.78
22.61,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3451.78
22.642,-0.94,0.36,-9.63,0.06,-0.08,-0.05,3453.9
22.673,-0.94,0.36,-9.63,0.06,-0.08,-0.05,3453.9
22.717,-0.95,0.37,-9.64,0.06,-0.08,-0.05,3454.32
22.743,-0.95,0.37,-9.64,0.06,-0.08,-0.05,3454.32
22.777,-0.95,0.37,-9.64,0.06,-0.08,-0.05,3454.32
22.805,-0.94,0.36,-9.62,0.06,-0.08,-0.05,3453.47
22.837,-0.94,0.36,-9.62,0.06,-0.08,-0.05,3453.47
22.883,-0.94,0.37,-9.62,0.06,-0.08,-0.05,3453.47
22.91,-0.94,0.37,-9.62,0.06,-0.08,-0.05,3453.47
22.943,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3451.78
22.971,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3451.78
23.055,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3451.78
23.072,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3451.78
23.107,-0.94,0.37,-9.62,0.06,-0.08,-0.05,3453.47
23.137,-0.94,0.37,-9.62,0.06,-0.08,-0.05,3453.47
23.167,-0.94,0.36,-9.63,0.06,-0.08,-0.05,3453.9
23.212,-0.94,0.36,-9.63,0.06,-0.08,-0.05,3453.9
23.236,-0.94,0.36,-9.63,0.06,-0.08,-0.05,3453.9
23.271,-0.94,0.37,-9.64,0.06,-0.08,-0.05,3454.32
23.301,-0.94,0.37,-9.64,0.06,-0.08,-0.05,3454.32
23.345,-0.95,0.37,-9.63,0.06,-0.08,-0.05,3453.9
23.371,-0.95,0.37,-9.63,0.06,-0.08,-0.05,3453.9
23.421,-0.94,0.37,-9.62,0.06,-0.08,-0.05,3454.32
23.435,-0.94,0.37,-9.62,0.06,-0.08,-0.05,3454.32
23.466,-0.95,0.37,-9.63,0.06,-0.08,-0.05,3453.47
23.51,-0.95,0.37,-9.63,0.06,-0.08,-0.05,3453.47
23.618,-0.95,0.36,-9.63,0.06,-0.08,-0.05,3452.63
23.634,-0.95,0.36,-9.63,0.06,-0.08,-0.05,3452.63
23.666,-0.95,0.36,-9.63,0.06,-0.08,-0.05,3452.63
23.697,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3453.05
23.742,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3453.05
23.767,-0.95,0.37,-9.63,0.06,-0.08,-0.05,3453.47
23.8,-0.95,0.37,-9.63,0.06,-0.08,-0.05,3453.47
23.827,-0.95,0.37,-9.63,0.06,-0.08,-0.05,3453.47
23.862,-0.95,0.36,-9.64,0.06,-0.08,-0.05,3453.05
23.907,-0.95,0.36,-9.64,0.06,-0.08,-0.05,3453.05
23.931,-0.95,0.36,-9.64,0.06,-0.08,-0.05,3453.05
23.966,-0.95,0.36,-9.64,0.06,-0.08,-0.05,3453.05
23.992,-0.95,0.36,-9.63,0.06,-0.08,-0.05,3453.9
24.088,-0.95,0.36,-9.63,0.06,-0.08,-0.05,3453.05
24.104,-0.95,0.36,-9.63,0.06,-0.08,-0.05,3453.05
24.135,-0.94,0.36,-9.62,0.06,-0.08,-0.05,3453.47
24.16,-0.94,0.36,-9.62,0.06,-0.08,-0.05,3453.47
24.196,-0.94,0.36,-9.62,0.06,-0.08,-0.05,3453.47
24.225,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3451.35
24.272,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3451.35
24.301,-0.95,0.36,-9.62,0.06,-0.08,-0.05,3451.78
24.331,-0.95,0.36,-9.62,0.06,-0.08,-0.05,3451.78
24.363,-0.95,0.36,-9.62,0.06,-0.08,-0.05,3451.78
24.388,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3452.2
24.421,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3452.2
24.466,-0.94,0.38,-9.63,0.06,-0.08,-0.05,3453.9
24.492,-0.94,0.38,-9.63,0.06,-0.08,-0.05,3453.9
24.596,-0.94,0.36,-9.63,0.06,-0.08,-0.05,3454.32
24.627,-0.94,0.36,-9.63,0.06,-0.08,-0.05,3454.32
24.654,-0.94,0.36,-9.63,0.06,-0.08,-0.05,3454.32
24.688,-0.94,0.36,-9.63,0.06,-0.08,-0.05,3454.32
24.732,-0.94,0.37,-9.64,0.06,-0.08,-0.05,3452.2
24.758,-0.94,0.37,-9.64,0.06,-0.08,-0.05,3452.2
24.807,-0.94,0.37,-9.64,0.06,-0.08,-0.05,3452.2
24.823,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3451.35
24.853,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3451.35
24.882,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3451.35
24.928,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3451.35
24.953,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3451.35
24.987,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3451.35
25.018,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3451.35
25.098,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3451.35
25.113,-0.95,0.37,-9.63,0.06,-0.08,-0.05,3454.74
25.149,-0.95,0.37,-9.63,0.06,-0.08,-0.05,3454.74
25.179,-0.94,0.37,-9.62,0.06,-0.08,-0.05,3455.17
25.224,-0.94,0.37,-9.62,0.06,-0.08,-0.05,3455.17
25.25,-0.94,0.37,-9.62,0.06,-0.08,-0.05,3455.17
25.284,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3453.47
25.314,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3453.47
25.344,-0.95,0.36,-9.64,0.06,-0.08,-0.05,3451.78
25.389,-0.95,0.36,-9.64,0.06,-0.08,-0.05,3451.78
25.417,-0.94,0.36,-9.64,0.06,-0.08,-0.05,3453.47
25.449,-0.94,0.36,-9.64,0.06,-0.08,-0.05,3453.47
25.48,-0.94,0.36,-9.64,0.06,-0.08,-0.05,3453.47
25.509,-0.94,0.36,-9.64,0.06,-0.08,-0.05,3453.47
25.554,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3453.47
25.671,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3453.47
25.689,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3453.47
25.719,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3453.47
25.747,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3453.47
25.778,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3452.63
25.809,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3452.63
25.854,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3452.63
25.88,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3452.63
25.916,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3452.63
25.94,-0.95,0.37,-9.63,0.06,-0.08,-0.05,3452.2
25.974,-0.95,0.37,-9.63,0.06,-0.08,-0.05,3452.2
26.02,-0.95,0.37,-9.63,0.06,-0.08,-0.05,3452.2
26.045,-0.95,0.37,-9.63,0.06,-0.08,-0.05,3452.2
26.155,-0.95,0.37,-9.63,0.06,-0.08,-0.05,3452.2
26.169,-0.94,0.36,-9.63,0.06,-0.08,-0.05,3453.47
26.218,-0.94,0.36,-9.63,0.06,-0.08,-0.05,3453.47
26.247,-0.95,0.37,-9.63,0.06,-0.08,-0.05,3453.9
26.274,-0.95,0.37,-9.63,0.06,-0.08,-0.05,3453.9
26.307,-0.95,0.37,-9.64,0.06,-0.08,-0.05,3454.74
26.338,-0.95,0.37,-9.64,0.06,-0.08,-0.05,3454.74
26.368,-0.95,0.37,-9.64,0.06,-0.08,-0.05,3454.74
26.412,-0.95,0.37,-9.64,0.06,-0.08,-0.05,3454.74
26.439,-0.95,0.37,-9.64,0.06,-0.08,-0.05,3454.74
26.473,-0.95,0.36,-9.64,0.06,-0.08,-0.05,3453.47
26.5,-0.95,0.36,-9.64,0.06,-0.08,-0.05,3453.47
26.534,-0.95,0.36,-9.63,0.06,-0.08,-0.05,3453.9
26.578,-0.95,0.36,-9.63,0.06,-0.08,-0.05,3453.9
26.712,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3453.47
26.73,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3453.47
26.774,-0.94,0.36,-9.63,0.06,-0.08,-0.05,3453.9
26.801,-0.94,0.36,-9.63,0.06,-0.08,-0.05,3453.9
26.835,-0.94,0.36,-9.63,0.06,-0.08,-0.05,3453.9
26.865,-0.94,0.36,-9.63,0.06,-0.08,-0.05,3453.9
26.895,-0.94,0.36,-9.63,0.06,-0.08,-0.05,3453.9
26.939,-0.94,0.36,-9.61,0.06,-0.08,-0.05,3450.93
26.967,-0.94,0.36,-9.61,0.06,-0.08,-0.05,3450.93
26.999,-0.94,0.36,-9.61,0.06,-0.08,-0.05,3450.93
27.031,-0.94,0.36,-9.61,0.06,-0.08,-0.05,3450.93
27.075,-0.94,0.36,-9.61,0.06,-0.08,-0.05,3450.93
27.102,-0.94,0.36,-9.61,0.06,-0.08,-0.05,3450.93
27.224,-0.94,0.37,-9.63,0.06,-0.08,-0.05,3453.47
27.239,-0.95,0.36,-9.63,0.06,-0.08,-0.05,3452.2
27.273,-0.95,0.36,-9.63,0.06,-0.08,-0.05,3452.2
27.3,-0.94,0.37,-9.62,0.06,-0.08,-0.05,3453.47
27.332,-0.94,0.37,-9.62,0.06,-0.08,-0.05,3453.47
27.358,-0.94,0.37,-9.62,0.06,-0.08,-0.05,3453.47
27.393,-0.95,0.36,-9.62,0.06,-0.08,-0.05,3453.9
27.437,-0.94,0.36,-9.63,0.06,-0.08,-0.05,3451.35
27.464,-0.94,0.36,-9.63,0.06,-0.08,-0.05,3451.35
27.498,-0.94,0.36,-9.63,0.06,-0.08,-0.05,3451.35
27.525,-0.93,0.37,-9.63,0.06,-0.08,-0.05,3453.05
27.557,-0.93,0.37,-9.63,0.06,-0.08,-0.05,3453.05
